# Field minima and maxima
# Time       	field        	min          	position(min)	processor    	max          	position(max)	processor    
7.88547      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.815399e+00	(0.000000e+00 0.000000e+00 1.006500e-01)	0
7.88801      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.516575e+00	(0.000000e+00 0.000000e+00 1.105500e-01)	0
7.89074      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.408120e+00	(0.000000e+00 0.000000e+00 1.105500e-01)	0
7.89347      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.251325e+00	(-3.666854e-03 0.000000e+00 1.303500e-01)	0
7.89635      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.085344e+00	(0.000000e+00 0.000000e+00 1.105500e-01)	0
7.8994       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.381384e+00	(-3.666854e-03 0.000000e+00 1.402500e-01)	0
7.90245      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.979949e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
7.9057       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.161623e+00	(-3.666854e-03 0.000000e+00 1.501500e-01)	0
7.90884      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.170565e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
7.91199      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.315337e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
7.91525      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.459113e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
7.91817      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.390865e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
7.92132      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.454837e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
7.92413      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.240931e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
7.92716      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.253315e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
7.93008      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.279815e+00	(0.000000e+00 0.000000e+00 7.095000e-02)	0
7.93287      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.186901e+00	(0.000000e+00 0.000000e+00 8.085000e-02)	0
7.93579      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.392725e+00	(0.000000e+00 0.000000e+00 8.085000e-02)	0
7.93871      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.160899e+00	(0.000000e+00 0.000000e+00 9.075000e-02)	0
7.94177      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.090393e+00	(0.000000e+00 0.000000e+00 9.075000e-02)	0
7.94484      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.048941e+00	(0.000000e+00 0.000000e+00 1.006500e-01)	0
7.94808      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.973555e+00	(0.000000e+00 0.000000e+00 1.006500e-01)	0
7.95133      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.132861e+00	(-3.666854e-03 0.000000e+00 1.204500e-01)	0
7.95457      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.885068e+00	(0.000000e+00 0.000000e+00 1.204500e-01)	0
7.95782      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.215411e+00	(-3.666854e-03 0.000000e+00 1.303500e-01)	0
7.96106      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.790406e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
7.9646       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.212019e+00	(-3.666854e-03 0.000000e+00 1.402500e-01)	0
7.96782      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.014247e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
7.9714       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.236445e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
7.97497      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.132510e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
7.97855      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.067300e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
7.98212      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.067340e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
7.9857       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.991826e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
7.98927      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.879944e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
7.99285      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.741688e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
7.99642      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.578828e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8            	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.450043e+00	(-3.666854e-03 0.000000e+00 8.085000e-02)	0
8.00392      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.478171e+00	(-3.666854e-03 0.000000e+00 9.075000e-02)	0
8.00784      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.546122e+00	(-3.666854e-03 0.000000e+00 8.085000e-02)	0
8.01161      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.584123e+00	(-3.666854e-03 0.000000e+00 1.006500e-01)	0
8.0153       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.639687e+00	(-3.666854e-03 0.000000e+00 1.105500e-01)	0
8.019        	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.675589e+00	(-3.666854e-03 0.000000e+00 1.105500e-01)	0
8.02262      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.830995e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
8.02631      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.056447e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
8.02993      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.255102e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
8.03363      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.392713e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
8.03733      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.507296e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.04094      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.533446e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.04456      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.620306e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.04817      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.592213e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.05179      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.447566e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.05549      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.232305e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
8.0591       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.023970e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
8.06272      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.836756e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
8.06633      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.680941e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
8.06994      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.511492e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
8.07356      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.514851e+00	(-3.666854e-03 0.000000e+00 8.085000e-02)	0
8.07727      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.605770e+00	(-3.666854e-03 0.000000e+00 9.075000e-02)	0
8.08111      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.585961e+00	(-3.666854e-03 0.000000e+00 1.006500e-01)	0
8.08482      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.752387e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
8.08854      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.136345e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
8.09226      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.381879e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
8.0961       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.611144e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.09969      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.887118e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.10315      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.103904e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.10649      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.202637e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.10971      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.133495e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.11293      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.137300e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
8.11604      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.113127e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
8.11894      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.992595e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
8.12155      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.758772e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
8.12417      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.641019e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
8.12678      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.624005e+00	(0.000000e+00 0.000000e+00 7.095000e-02)	0
8.1294       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.548607e+00	(0.000000e+00 0.000000e+00 7.095000e-02)	0
8.13211      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.216554e+00	(0.000000e+00 0.000000e+00 7.095000e-02)	0
8.13494      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.192702e+00	(0.000000e+00 0.000000e+00 8.085000e-02)	0
8.1379       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.978905e+00	(0.000000e+00 0.000000e+00 8.085000e-02)	0
8.141        	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.989222e+00	(-3.666854e-03 0.000000e+00 9.075000e-02)	0
8.14428      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.057323e+00	(-3.666854e-03 0.000000e+00 1.006500e-01)	0
8.14756      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.005113e+00	(-3.666854e-03 0.000000e+00 1.105500e-01)	0
8.15084      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.131608e+00	(-3.666854e-03 0.000000e+00 1.105500e-01)	0
8.15411      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.344888e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
8.15739      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.576142e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
8.16094      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.891045e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.1642       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.138580e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.16745      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.368765e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.17041      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.608471e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.1731       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.918349e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
8.17579      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.028408e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
8.17799      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.835025e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
8.18019      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.053239e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
8.18217      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.013234e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
8.18415      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.801771e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
8.18613      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.859149e+00	(0.000000e+00 0.000000e+00 7.095000e-02)	0
8.18812      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.650221e+00	(0.000000e+00 0.000000e+00 7.095000e-02)	0
8.1901       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.285960e+00	(0.000000e+00 0.000000e+00 7.095000e-02)	0
8.19208      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.364844e+00	(0.000000e+00 0.000000e+00 8.085000e-02)	0
8.19406      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.926924e+00	(0.000000e+00 0.000000e+00 8.085000e-02)	0
8.19604      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.737094e+00	(0.000000e+00 0.000000e+00 8.085000e-02)	0
8.19802      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.487491e+00	(0.000000e+00 0.000000e+00 9.075000e-02)	0
8.2          	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.397957e+00	(0.000000e+00 0.000000e+00 9.075000e-02)	0
8.20225      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.240488e+00	(0.000000e+00 0.000000e+00 9.075000e-02)	0
8.20478      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.332345e+00	(-3.666854e-03 0.000000e+00 1.006500e-01)	0
8.20761      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.545703e+00	(-3.666854e-03 0.000000e+00 1.105500e-01)	0
8.21053      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.437245e+00	(-3.666854e-03 0.000000e+00 1.105500e-01)	0
8.21349      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.582825e+00	(-3.666854e-03 0.000000e+00 1.204500e-01)	0
8.2164       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.263255e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
8.21946      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.463978e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.22257      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.794212e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.22586      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.069193e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.22908      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.188421e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.23225      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.324648e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
8.23509      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.483996e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
8.23759      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.428229e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
8.23991      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.560275e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
8.2421       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.576154e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
8.2443       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.515434e+00	(0.000000e+00 0.000000e+00 7.095000e-02)	0
8.2464       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.602117e+00	(0.000000e+00 0.000000e+00 7.095000e-02)	0
8.24854      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.247594e+00	(0.000000e+00 0.000000e+00 7.095000e-02)	0
8.25083      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.207662e+00	(0.000000e+00 0.000000e+00 8.085000e-02)	0
8.2532       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.902577e+00	(0.000000e+00 0.000000e+00 8.085000e-02)	0
8.25573      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.563497e+00	(0.000000e+00 0.000000e+00 9.075000e-02)	0
8.2585       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.427998e+00	(0.000000e+00 0.000000e+00 9.075000e-02)	0
8.26139      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.114699e+00	(0.000000e+00 0.000000e+00 1.006500e-01)	0
8.26447      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.134655e+00	(-3.666854e-03 0.000000e+00 1.006500e-01)	0
8.26762      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.248829e+00	(-3.666854e-03 0.000000e+00 1.105500e-01)	0
8.27063      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.086477e+00	(-3.666854e-03 0.000000e+00 1.204500e-01)	0
8.27364      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.191158e+00	(-3.666854e-03 0.000000e+00 1.204500e-01)	0
8.2768       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.117617e+00	(0.000000e+00 0.000000e+00 1.501500e-01)	0
8.27996      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.137559e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
8.2832       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.247872e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
8.28664      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.365074e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.29007      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.282678e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.29374      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.281556e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.29728      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.026689e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.30059      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.949115e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.30391      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.893148e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
8.30722      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.801606e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
8.31053      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.669041e+00	(0.000000e+00 0.000000e+00 7.095000e-02)	0
8.31397      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.584397e+00	(0.000000e+00 0.000000e+00 9.075000e-02)	0
8.31756      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.513789e+00	(-3.666854e-03 0.000000e+00 1.204500e-01)	0
8.32131      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.653599e+00	(-3.666854e-03 0.000000e+00 8.085000e-02)	0
8.32488      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.767312e+00	(-3.666854e-03 0.000000e+00 9.075000e-02)	0
8.32846      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.898024e+00	(-3.666854e-03 0.000000e+00 1.006500e-01)	0
8.33171      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.889760e+00	(0.000000e+00 0.000000e+00 1.402500e-01)	0
8.33496      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.918283e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
8.33822      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.086598e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
8.34147      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.201056e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
8.34491      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.305590e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
8.34835      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.273316e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
8.3518       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.297298e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.3555       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.326033e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.35921      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.074137e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.36292      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.960782e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.36663      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.833584e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.37034      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.629604e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.37404      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.507440e+00	(-3.666854e-03 0.000000e+00 8.085000e-02)	0
8.37775      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.547957e+00	(-3.666854e-03 0.000000e+00 8.085000e-02)	0
8.38146      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.622770e+00	(-3.666854e-03 0.000000e+00 9.075000e-02)	0
8.38455      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.680197e+00	(-3.666854e-03 0.000000e+00 1.006500e-01)	0
8.38764      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.724872e+00	(-3.666854e-03 0.000000e+00 9.075000e-02)	0
8.39073      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.764986e+00	(-3.666854e-03 0.000000e+00 1.105500e-01)	0
8.39382      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.790889e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
8.39691      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.041599e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
8.4          	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.182688e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
8.40339      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.319497e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
8.40696      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.336295e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
