Time(s), massflow(kg/s), temperature(K), massfractionh2o(), massfractionnh3(), massfractionair(), heatratio(), ptot(Pa)
0.287,2.82874212181354,316.266840388125,0.010331766100881,0,0.989668233899119,1.39768051315753,227946.79856217
0.288,2.8659458656613,316.290204799604,0.010331766100881,0,0.989668233899119,1.39768024378509,227972.751966396
0.289,2.90344423527713,316.313972053889,0.010331766100881,0,0.989668233899119,1.39767997249504,227999.728090161
0.29,2.94119985040058,316.338122875891,0.010331766100881,0,0.989668233899119,1.39767969958867,228027.679613077
0.291,2.97918238645163,316.362641826911,0.010331766100881,0,0.989668233899119,1.39767942531033,228056.568990296
0.292,3.01736706521588,316.387516535967,0.010331766100881,0,0.989668233899119,1.39767914985774,228086.366505704
0.293,3.05573323894518,316.412736933582,0.010331766100881,0,0.989668233899119,1.39767887339201,228117.048328563
0.294,3.09426264184672,316.438294629406,0.010331766100881,0,0.989668233899119,1.39767859603325,228148.594936895
0.295,3.1320318483721,316.464124455399,0.010331766100881,0,0.989668233899119,1.3976783021198,228180.845371506
0.296,3.21901491391031,316.494169027604,0.010331766100881,0,0.989668233899119,1.39767884886577,228223.661582347
0.297,3.30613536610988,316.515454345072,0.010331766100881,0,0.989668233899119,1.39767980591886,228244.27515563
0.298,3.34953114756805,316.528648535027,0.010331766100881,0,0.989668233899119,1.39768020105002,228244.50522401
0.299,3.37169250760164,316.540544353449,0.010331766100881,0,0.989668233899119,1.39768020245391,228241.514929748
0.3,3.38255269434338,316.554549545733,0.010331766100881,0,0.989668233899119,1.39767987609348,228243.916751989
0.301,3.38702210130629,316.57253775831,0.010331766100881,0,0.989668233899119,1.39767924921504,228256.448013335
0.302,3.3877788281363,316.595615363857,0.010331766100881,0,0.989668233899119,1.39767833396184,228281.908819589
0.303,3.38643390442389,316.62447014651,0.010331766100881,0,0.989668233899119,1.3976771369253,228322.043570922
0.304,3.38405932961852,316.659539727207,0.010331766100881,0,0.989668233899119,1.3976756632884,228377.966859058
0.305,3.38144255326804,316.701096450378,0.010331766100881,0,0.989668233899119,1.39767391874882,228450.378123427
0.306,3.37921587636077,316.749291852434,0.010331766100881,0,0.989668233899119,1.39767191047774,228539.674031115
0.307,3.37792497030949,316.804180458543,0.010331766100881,0,0.989668233899119,1.39766964764122,228646.008483655
0.308,3.37806511019341,316.865732543403,0.010331766100881,0,0.989668233899119,1.39766714169333,228769.324602049
0.309,3.38010190845518,316.933841026444,0.010331766100881,0,0.989668233899119,1.39766440658854,228909.371763304
0.31,3.38447803525974,317.008325148353,0.010331766100881,0,0.989668233899119,1.39766145883642,229065.714374245
0.311,3.39161615148627,317.08893264726,0.010331766100881,0,0.989668233899119,1.39765831754833,229237.736745819
0.312,3.40191633512729,317.175342000754,0.010331766100881,0,0.989668233899119,1.39765500437268,229424.648033871
0.313,3.41575035026332,317.267164038807,0.010331766100881,0,0.989668233899119,1.39765154339431,229625.485520802
0.314,3.4334540235842,317.363945110716,0.010331766100881,0,0.989668233899119,1.39764796093004,229839.121777843
0.315,3.45531947557218,317.465171217637,0.010331766100881,0,0.989668233899119,1.39764428527537,230064.274265541
0.316,3.48158535468952,317.570272245163,0.010331766100881,0,0.989668233899119,1.39764054638911,230299.515213513
0.317,3.51245286425615,317.678631450038,0.010331766100881,0,0.989668233899119,1.39763677591656,230543.294851156
0.318,3.54848444754375,317.789614891511,0.010331766100881,0,0.989668233899119,1.39763301507349,230794.014625308
0.319,3.59040012640668,317.902487447042,0.010331766100881,0,0.989668233899119,1.39762931400585,231049.812770963
0.32,3.63871808242632,318.016377355039,0.010331766100881,0,0.989668233899119,1.39762572538157,231308.473448554
0.321,3.69379407498245,318.130303164953,0.010331766100881,0,0.989668233899119,1.39762230419249,231567.494090591
0.322,3.75583730194833,318.243192491492,0.010331766100881,0,0.989668233899119,1.39761910730495,231824.132264553
0.323,3.8249133971273,318.353897695875,0.010331766100881,0,0.989668233899119,1.39761619275754,232075.445078522
0.324,3.90092197108172,318.461204634033,0.010331766100881,0,0.989668233899119,1.39761361861369,232318.311224105
0.325,3.86163806410798,318.575147282373,0.010331766100881,0,0.989668233899119,1.39761146068875,232578.472782635
0.326,3.83193370323584,318.709841842381,0.010331766100881,0,0.989668233899119,1.39760979822414,232892.292810771
0.327,3.82725616143167,318.859488006916,0.010331766100881,0,0.989668233899119,1.3976089323144,233245.03517533
0.328,3.82795627655497,319.015920756046,0.010331766100881,0,0.989668233899119,1.39760888378538,233615.838768073
0.329,3.81520235234318,319.171417097433,0.010331766100881,0,0.989668233899119,1.39760949653895,233984.827587337
0.33,3.78376296999068,319.324917038992,0.010331766100881,0,0.989668233899119,1.39761065692649,234349.108202881
0.331,3.74493482700316,319.491454486819,0.010331766100881,0,0.989668233899119,1.39761227758078,234747.418236933
0.332,3.69626858399809,319.67353371867,0.010331766100881,0,0.989668233899119,1.39761429179426,235186.366581756
0.333,3.63583825639441,319.873243246145,0.010331766100881,0,0.989668233899119,1.39761664877862,235671.530309982
0.334,3.56223571170423,320.092965843314,0.010331766100881,0,0.989668233899119,1.39761928296601,236209.302402228
0.335,3.47495224656598,320.335346616863,0.010331766100881,0,0.989668233899119,1.39762214668616,236806.817075588
0.336,3.37376525071949,320.603038636947,0.010331766100881,0,0.989668233899119,1.39762518911488,237471.309371558
0.337,3.25538776482404,320.899135026759,0.010331766100881,0,0.989668233899119,1.39762798032961,238211.328835421
0.338,3.12035285769051,321.227067344056,0.010331766100881,0,0.989668233899119,1.39763028159918,239036.397110407
0.339,2.97143332539274,321.590014811401,0.010331766100881,0,0.989668233899119,1.39763208082517,239955.48076506
0.34,2.81147901110288,321.990708759549,0.010331766100881,0,0.989668233899119,1.39763344845243,240976.517152452
0.341,2.64286534725958,322.431468120802,0.010331766100881,0,0.989668233899119,1.39763446408779,242106.526343018
0.342,2.46759532189474,322.914262462866,0.010331766100881,0,0.989668233899119,1.39763519628061,243351.785638698
0.343,2.28750276293116,323.440751263155,0.010331766100881,0,0.989668233899119,1.39763570071022,244717.936389887
0.344,2.10441330372176,324.012289910653,0.010331766100881,0,0.989668233899119,1.3976360226432,246210.000399663
0.345,1.92025091295244,324.629911745338,0.010331766100881,0,0.989668233899119,1.39763619944129,247832.329485505
0.346,1.7371033678482,325.294294183503,0.010331766100881,0,0.989668233899119,1.39763626236145,249588.507918783
0.347,1.55725948100401,326.005719504768,0.010331766100881,0,0.989668233899119,1.39763623772875,251481.230070091
0.348,1.38322542496079,326.76402505339,0.010331766100881,0,0.989668233899119,1.39763614787772,253512.145078986
0.349,1.2177255332402,327.568555922832,0.010331766100881,0,0.989668233899119,1.39763601175201,255681.691653316
0.35,1.06369044774333,328.418113412582,0.010331766100881,0,0.989668233899119,1.39763584556604,257988.919308207
0.351,0.924234316437575,329.310911424193,0.010331766100881,0,0.989668233899119,1.39763566260301,260431.306984492
0.352,0.80262077293748,330.244533369775,0.010331766100881,0,0.989668233899119,1.39763546829832,263004.580710297
0.353,0.702229360307422,331.215897459565,0.010331766100881,0,0.989668233899119,1.39763526554173,265702.534865813
0.354,0.626509474669859,332.221228177967,0.010331766100881,0,0.989668233899119,1.39763505821763,268516.860790058
0.355,0.578926152774,333.256036191496,0.010331766100881,0,0.989668233899119,1.39763484995473,271436.989318574
0.356,0.557997610163343,334.31526897996,0.010331766100881,0,0.989668233899119,1.39763464415266,274450.417184499
0.357,0.538799456502777,335.396610531179,0.010331766100881,0,0.989668233899119,1.39763444955337,277552.185456359
0.358,0.517391322386103,336.500736307213,0.010331766100881,0,0.989668233899119,1.39763427854443,280745.91824885
0.359,0.493820282202668,337.628448155989,0.010331766100881,0,0.989668233899119,1.3976341420816,284035.725201819
0.36,0.468124757876227,338.780555025321,0.010331766100881,0,0.989668233899119,1.39763404997639,287425.857852419
0.361,0.440335919275277,339.957875875403,0.010331766100881,0,0.989668233899119,1.39763401100511,290920.743531743
0.362,0.410478570189754,341.161240047716,0.010331766100881,0,0.989668233899119,1.39763403166584,294524.976231601
0.363,0.378572706016753,342.391490044992,0.010331766100881,0,0.989668233899119,1.39763412094621,298243.339885157
0.364,0.344633127885758,343.649481290157,0.010331766100881,0,0.989668233899119,1.39763428145911,302080.818910774
0.365,0.308668950784061,344.936079804541,0.010331766100881,0,0.989668233899119,1.39763448822528,306042.612693324
0.366,0.270687400118586,346.252166737273,0.010331766100881,0,0.989668233899119,1.39763471177435,310134.148947837
0.367,0.230694564780519,347.598640949224,0.010331766100881,0,0.989668233899119,1.39763492859142,314361.096796206
0.368,0.188695035533096,348.976420483971,0.010331766100881,0,0.989668233899119,1.3976351237328,318729.380708321
0.369,0.144691394002784,350.386443514318,0.010331766100881,0,0.989668233899119,1.39763528968478,323245.195620249
0.37,0.098683893238367,351.829669132912,0.010331766100881,0,0.989668233899119,1.39763542410147,327915.023238091
0.371,0.050670362163836,353.307078168581,0.010331766100881,0,0.989668233899119,1.39763552771711,332745.649460412
0.372,0.000646263560199,354.819673852919,0.010331766100881,0,0.989668233899119,1.39763560282593,337744.182105325
0.373,0,630.322672038246,0.0331305037203,0,0.966869496279701,0,226618.411585592
0.374,0,630.472300763998,0.033147006997624,0,0.966852993002376,0,226593.92211152
0.375,0,630.623555722443,0.033163574568338,0,0.966836425431662,0,226571.111947425
0.376,0,630.775825873855,0.033180176204404,0,0.966819823795596,0,226549.661287838
0.377,0,630.928611358701,0.033196786759967,0,0.966803213240033,0,226529.311897783
0.378,0,631.081501308415,0.033213385240141,0,0.966786614759859,0,226509.854306626
0.379,0,631.234158695835,0.033229954139759,0,0.966770045860241,0,226491.119535307
0.38,0,631.38630659541,0.033246478817724,0,0.966753521182276,0,226472.971615794
0.381,0,631.537716444458,0.033262946948486,0,0.966737053051514,0,226455.301224046
0.382,0,631.688198409602,0.033279348065039,0,0.966720651934961,0,226438.020459427
0.383,0,631.837593675156,0.033295673190601,0,0.966704326809399,0,226421.05864768
0.384,0,631.985768351482,0.033311914547702,0,0.966688085452298,0,226404.358991836
0.385,0,632.13260868595,0.033328065330739,0,0.966671934669261,0,226387.875899124
0.386,0,632.278017293693,0.033344119528632,0,0.966655880471368,0,226371.572838315
0.387,0,632.421910176359,0.033360071786172,0,0.966639928213828,0,226355.420612545
0.388,0,632.564214347105,0.03337591729492,0,0.96662408270508,0,226339.395959444
0.389,0,632.704865922008,0.033391651706653,0,0.966608348293347,0,226323.480411287
0.39,0,632.843808569979,0.033407271064073,0,0.966592728935927,0,226307.659363198
0.391,0,632.980992234243,0.033422771744984,0,0.966577228255016,0,226291.921307994
0.392,0,633.116372044079,0.033438150417405,0,0.966561849582595,0,226276.257202024
0.393,0,633.249907298909,0.033453404004855,0,0.966546595995145,0,226260.659922182
0.394,0,633.382648752266,0.033468567182115,0,0.966531432817886,0,226245.664303218
0.395,0,633.341289543066,0.033470874539387,0,0.966529125460614,0,226200.704138778
0.396,0,632.80874098088,0.033435356926076,0,0.966564643073924,0,226098.211687369
0.397,0,632.310135878701,0.03339988182813,0,0.96660011817187,0,226034.558176665
0.398,0,631.848191453845,0.033365277391966,0,0.966634722608034,0,225997.045556472
0.399,0,631.426649920893,0.033332019828844,0,0.966667980171156,0,225980.651832894
0.4,0,631.049729083836,0.033300463224994,0,0.966699536775006,0,225983.319097062
0.401,0,630.721673402995,0.0332709101337,0,0.9667290898663,0,226004.148836321
0.402,0,630.44645630081,0.033243631858977,0,0.966756368141023,0,226042.676120229
0.403,0,630.227596907787,0.033218873495231,0,0.966781126504769,0,226098.5637975
0.404,0,630.068037139132,0.033196854210058,0,0.966803145789943,0,226171.460316186
0.405,0,629.970055093481,0.033177765919728,0,0.966822234080272,0,226260.932072814
0.406,0,629.935197218555,0.033161771434399,0,0.966838228565601,0,226366.426213452
0.407,0,629.964225582831,0.033149002492504,0,0.966850997507496,0,226487.249903533
0.408,0,630.057077033569,0.03313955789174,0,0.96686044210826,0,226622.556905608
0.409,0,630.212836154179,0.033133501854056,0,0.966866498145945,0,226771.340325056
0.41,0,630.42973724627,0.033130862957899,0,0.966869137042101,0,226932.441286225
0.411,0,630.705140747316,0.033131632883001,0,0.966868367116999,0,227104.527227935
0.412,0,631.03558656517,0.0331357665428,0,0.9668642334572,0,227286.123748445
0.413,0,631.416819050531,0.033143182058723,0,0.966856817941277,0,227475.613061657
0.414,0,631.843849912044,0.033153761647351,0,0.966846238352649,0,227671.252537555
0.415,0,632.311031943526,0.033167352973624,0,0.966832647026376,0,227871.193577608
0.416,0,632.812138214674,0.033183771033358,0,0.966816228966643,0,228073.500459361
0.417,0,633.339623949113,0.033202775622822,0,0.966797224377178,0,228275.781761672
0.418,0,633.884238444653,0.03322403209079,0,0.96677596790921,0,228474.975439358
0.419,0,634.435935339083,0.03324713979363,0,0.96675286020637,0,228667.843078287
0.42,0,634.983996248112,0.033271636670211,0,0.966728363329789,0,228851.003007971
0.421,0,635.517158857561,0.033296999350496,0,0.966703000649504,0,229020.953389844
0.422,0,636.023772681227,0.033322644025464,0,0.966677355974536,0,229174.115745031
0.423,0,636.491977164828,0.033347928279712,0,0.966652071720289,0,229306.894995085
0.424,0,636.9107093921,0.033372253644516,0,0.966627746355484,0,229415.081162388
0.425,0,637.271084778608,0.033395182966015,0,0.966604817033985,0,229493.507838374
0.426,0,637.540524461057,0.033414888228375,0,0.966585111771625,0,229527.862901586
0.427,0,637.692609233249,0.033429567652922,0,0.966570432347078,0,229509.319448727
0.428,0,637.736884376823,0.033439087150775,0,0.966560912849225,0,229448.225194653
0.429,0,637.68139064974,0.033443381219015,0,0.966556618780985,0,229351.925454074
0.43,0,637.53271909034,0.033442385319754,0,0.966557614680246,0,229226.070504289
0.431,0,637.295997074405,0.033436013260254,0,0.966563986739746,0,229075.039999749
0.432,0,636.975441026545,0.033424189838939,0,0.966575810161061,0,228902.165671648
0.433,0,636.576543289108,0.033406952551783,0,0.966593047448218,0,228711.144531535
0.434,0,636.11355353798,0.033384694499415,0,0.966615305500585,0,228506.23510562
0.435,0,635.580978816711,0.033357139724371,0,0.966642860275629,0,228287.137375142
0.436,0,635.020965830971,0.033326443512847,0,0.966673556487153,0,228078.487086574
0.437,0,634.474599319677,0.033295019158355,0,0.966704980841645,0,227898.854112723
0.438,0,633.959163146856,0.033264202558005,0,0.966735797441995,0,227751.106173656
0.439,0,633.479025278301,0.033234621253216,0,0.966765378746784,0,227631.396394708
0.44,0,633.033991313762,0.033206573924724,0,0.966793426075276,0,227534.725101597
0.441,0,632.622600708037,0.033180210791824,0,0.966819789208176,0,227456.667876847
0.442,0,632.243138101882,0.033155607786783,0,0.966844392213217,0,227393.614453786
0.443,0,631.893888147898,0.033132797691707,0,0.966867202308293,0,227342.63675374
0.444,0,631.5731801319,0.033111784560091,0,0.966888215439909,0,227301.328058034
0.445,0,631.279383785686,0.033092551244725,0,0.966907448755275,0,227267.68223846
0.446,0,631.010896887178,0.033075063734085,0,0.966924936265915,0,227240.010939637
0.447,0,630.766132595011,0.033059273837109,0,0.966940726162891,0,227216.885380051
0.448,0,630.543507499321,0.033045120943798,0,0.966954879056202,0,227197.092558597
0.449,0,630.341430430723,0.033032533260223,0,0.966967466739777,0,227179.599525721
0.45,0,630.158313513399,0.033021429819571,0,0.966978570180429,0,227163.534619496
0.451,0,629.993101733392,0.033011749243301,0,0.966988250756699,0,227148.457622221
0.452,0,629.845175281127,0.033003450241337,0,0.966996549758663,0,227134.209896853
0.453,0,629.713765080813,0.032996482465923,0,0.967003517534077,0,227120.56495999
0.454,0,629.598025676798,0.032990787883721,0,0.967009212116279,0,227107.304498758
0.455,0,629.497108920215,0.032986305190637,0,0.967013694809363,0,227094.242525381
0.456,0,629.41052494976,0.032983015059685,0,0.967016984940315,0,227080.95042246
0.457,0,629.338512752567,0.032980977317814,0,0.967019022682186,0,227066.642134752
0.458,0,629.281692549892,0.032980277687289,0,0.967019722312711,0,227050.60409145
0.459,0,629.240999463571,0.03298102255042,0,0.96701897744958,0,227032.190144601
0.46,0,629.217648380348,0.032983336049153,0,0.967016663950848,0,227010.820327895
0.461,0,629.213010001288,0.032987347482719,0,0.967012652517281,0,226986.030646097
0.462,0,629.228673672514,0.032993203468172,0,0.967006796531829,0,226957.342436227
0.463,0,629.266577584147,0.033001078458939,0,0.966998921541061,0,226924.252921748
0.464,0,629.326319189672,0.033010865093598,0,0.966989134906402,0,226888.049731124
0.465,0,629.405693068621,0.033022288529966,0,0.966977711470034,0,226850.552013019
0.466,0,629.501744396141,0.033035034154163,0,0.966964965845837,0,226813.288238633
0.467,0,629.611471658285,0.033048814383929,0,0.966951185616071,0,226777.260443875
0.468,0,629.732205330705,0.033063395292413,0,0.966936604707587,0,226742.980172878
0.469,0,629.861732412897,0.033078598249571,0,0.966921401750429,0,226710.60514305
0.47,0,629.998291616066,0.033094291900209,0,0.966905708099791,0,226680.07385453
0.471,0,630.140510625244,0.033110381595828,0,0.966889618404172,0,226651.207584774
0.472,0,630.287023248553,0.033126750252776,0,0.966873249747225,0,226624.132686184
0.473,0,630.436171641361,0.033143234599377,0,0.966856765400623,0,226599.240799241
0.474,0,630.587092389554,0.033159790308132,0,0.966840209691868,0,226576.106993084
0.475,0,630.73914486547,0.033176385850201,0,0.966823614149799,0,226554.394061862
0.476,0,630.89180842762,0.033192995133368,0,0.966807004866632,0,226533.832108422
0.477,0,631.044654918157,0.033209596357222,0,0.966790403642779,0,226514.202051432
0.478,0,631.197333192463,0.033226171349852,0,0.966773828650148,0,226495.327089604
0.479,0,631.349554931598,0.03324270492784,0,0.96675729507216,0,226477.0649394
0.48,0,631.501082446587,0.033259184329547,0,0.966740815670453,0,226459.301201954
0.481,0,631.651718606828,0.033275598738734,0,0.966724401261266,0,226441.943900582
0.482,0,631.801298749365,0.03329193889854,0,0.96670806110146,0,226424.919081186
0.483,0,631.949684277513,0.033308196805663,0,0.966691803194337,0,226408.167300839
0.484,0,632.096757627139,0.033324365470941,0,0.966675634529059,0,226391.640827271
0.485,0,632.242418307651,0.033340438732699,0,0.966659561267301,0,226375.301396747
0.486,0,632.386579774701,0.033356411110943,0,0.966643588889057,0,226359.11840891
0.487,0,632.529166942893,0.033372277692825,0,0.966627722307175,0,226343.067465271
0.488,0,632.670114190793,0.033388034041929,0,0.966611965958071,0,226327.129180203
0.489,0,632.809363744571,0.033403676125787,0,0.966596323874213,0,226311.288209707
0.49,0,632.946864349991,0.033419200257548,0,0.966580799742452,0,226295.532454717
0.491,0,633.082570152144,0.033434603048968,0,0.966565396951032,0,226279.852402619
0.492,0,633.216439679692,0.033449881373529,0,0.966550118626471,0,226264.240569582
0.493,0,633.348926585382,0.033465049155912,0,0.966534950844088,0,226248.938513354
0.494,0,633.44785622131,0.033477597909864,0,0.966522402090136,0,226229.149728995
0.495,0,632.908484054926,0.033442240201468,0,0.966557759798532,0,226115.711159316
0.496,0,632.402627997843,0.033406665069648,0,0.966593334930352,0,226045.496180115
0.497,0,631.932730441,0.033371830656214,0,0.966628169343786,0,226003.140534421
0.498,0,631.502366643596,0.033338257775093,0,0.966661742224907,0,225982.585630381
0.499,0,631.115699245283,0.033306316823832,0,0.966693683176168,0,225981.373532
0.5,0,630.776995781222,0.033276318377317,0,0.966723681622683,0,225998.449339646
0.501,0,630.490303615619,0.033248539463335,0,0.966751460536665,0,226033.294059644
0.502,0,630.25924654618,0.033223230455088,0,0.966776769544912,0,226085.559401463
0.503,0,630.086894236231,0.033200615943792,0,0.966799384056209,0,226154.905161744
0.504,0,629.9756688293,0.033180893629928,0,0.966819106370072,0,226240.919344911
0.505,0,629.927273929913,0.033164232529544,0,0.966835767470456,0,226343.076584738
0.506,0,629.942639332066,0.033150771009712,0,0.966849228990288,0,226460.715255707
0.507,0,630.021876902189,0.033140614880472,0,0.966859385119528,0,226593.022018128
0.508,0,630.164254819007,0.033133835753733,0,0.966866164246267,0,226739.027269743
0.509,0,630.36817854087,0.033130469643684,0,0.966869530356316,0,226897.597801208
0.51,0,630.63119737193,0.033130516107059,0,0.966869483892941,0,227067.442374103
0.511,0,630.950021378676,0.033133937775374,0,0.966866062224626,0,227247.115658277
0.512,0,631.320558996571,0.033140660464902,0,0.966859339535098,0,227435.029033269
0.513,0,631.737971808434,0.033150573858308,0,0.966849426141692,0,227629.465065565
0.514,0,632.196746691608,0.033163532785103,0,0.966836467214898,0,227828.596335862
0.515,0,632.690783721221,0.033179359091581,0,0.966820640908419,0,228030.50830106
0.516,0,633.212943994543,0.033197829411559,0,0.966802170588441,0,228232.970215256
0.517,0,633.754221942049,0.033218626737887,0,0.966781373262113,0,228433.001431882
0.518,0,634.304729501173,0.033241363308954,0,0.966758636691046,0,228627.395457969
0.519,0,634.853884234124,0.033265590023553,0,0.966734409976447,0,228812.80075984
0.52,0,635.390530929194,0.033290796416309,0,0.966709203583691,0,228985.738919871
0.521,0,635.903091956704,0.03331641134916,0,0.966683588650841,0,229142.644325945
0.522,0,636.379741115914,0.033341804627477,0,0.966658195372523,0,229279.921015954
0.523,0,636.808996557584,0.033366339325722,0,0.966633660674278,0,229393.674120735
0.524,0,637.18202768678,0.033389610928802,0,0.966610389071198,0,229478.450043729
0.525,0,637.474710671406,0.033410228365022,0,0.966589771634978,0,229524.160359072
0.526,0,637.650137645877,0.033425959631007,0,0.966574040368993,0,229515.677968078
0.527,0,637.715928428338,0.033436552540243,0,0.966563447459757,0,229462.772798562
0.528,0,637.680434945936,0.033441932651042,0,0.966558067348958,0,229373.316316327
0.529,0,637.550581181114,0.033442041558306,0,0.966557958441694,0,229253.239991694
0.53,0,637.331741874842,0.033436793431356,0,0.966563206568645,0,229107.181420396
0.531,0,637.02825221798,0.033426108389365,0,0.966573891610636,0,228938.630302768
0.532,0,636.645039185697,0.033409985041386,0,0.966590014958615,0,228751.034304164
0.533,0,636.195485589896,0.033388794100679,0,0.966611205899322,0,228549.327644767
0.534,0,635.675531569283,0.033362253567884,0,0.966637746432116,0,228331.822783859
0.535,0,635.117174720787,0.033331989969643,0,0.966668010030358,0,228118.902035831
0.536,0,634.566077126481,0.03330058651573,0,0.96669941348427,0,227932.654430579
0.537,0,634.043772990659,0.033269588467114,0,0.966730411532886,0,227778.521300791
0.538,0,633.556410055859,0.033239731633629,0,0.966760268366371,0,227653.41987056
0.539,0,633.104350311514,0.033211362883251,0,0.966788637116749,0,227552.365946327
0.54,0,632.686269953636,0.033184654879785,0,0.966815345120215,0,227470.772883169
0.541,0,632.300472106542,0.033159695520567,0,0.966840304479433,0,227404.867925301
0.542,0,631.945234269329,0.033136524892336,0,0.966863475107665,0,227351.597215404
0.543,0,631.618874880156,0.033115152155583,0,0.966884847844417,0,227308.456853894
0.544,0,631.319755297426,0.033095564016013,0,0.966904435983988,0,227273.365998805
0.545,0,631.046267400128,0.033077729567162,0,0.966922270432838,0,227244.576305229
0.546,0,630.79682088022,0.03306160324886,0,0.966938396751141,0,227220.609580611
0.547,0,630.569831150912,0.033047126757687,0,0.966952873242313,0,227200.211676459
0.548,0,630.363707985847,0.033034230367944,0,0.966965769632056,0,227182.315435227
0.549,0,630.176848692022,0.033022834108348,0,0.966977165891652,0,227166.010788262
0.55,0,630.008026993878,0.033012869005631,0,0.966987130994369,0,227150.740729586
0.551,0,629.8566182371,0.033004293542328,0,0.966995706457672,0,227136.344180517
0.552,0,629.721878125226,0.032997059098948,0,0.967002940901052,0,227122.602759652
0.553,0,629.602968949045,0.032991108797935,0,0.967008891202065,0,227109.292511202
0.554,0,629.499033683288,0.032986381073162,0,0.967013618926838,0,227096.223673955
0.555,0,629.409452608113,0.032982840981583,0,0.967017159018417,0,227083.058389729
0.556,0,629.334352394091,0.032980538192999,0,0.967019461807001,0,227069.030922414
0.557,0,629.274285431561,0.03297955407801,0,0.96702044592199,0,227053.411044403
0.558,0,629.230124984505,0.032979990873829,0,0.967020009126171,0,227035.541138056
0.559,0,629.203035664196,0.032981969745752,0,0.967018030254248,0,227014.825945099
0.56,0,629.194369598573,0.032985620374676,0,0.967014379625324,0,226990.770792618
0.561,0,629.205603943622,0.032991077074605,0,0.967008922925395,0,226962.962638573
0.562,0,629.238807534738,0.032998534571901,0,0.967001465428099,0,226930.720778267
0.563,0,629.294121260584,0.033007945618397,0,0.966992054381604,0,226895.008194008
0.564,0,629.369612869121,0.033019056726375,0,0.966980943273625,0,226857.632121095
0.565,0,629.462411541697,0.033031554165386,0,0.966968445834614,0,226820.215062704
0.566,0,629.569486484496,0.033045141691783,0,0.966954858308217,0,226783.870015787
0.567,0,629.688082479464,0.033059573541988,0,0.966940426458012,0,226749.200223077
0.568,0,629.81589081277,0.033074660223461,0,0.966925339776539,0,226716.424725652
0.569,0,629.951060313794,0.033090261408192,0,0.966909738591808,0,226685.51786568
0.57,0,630.092144939342,0.033106275734529,0,0.966893724265472,0,226656.318667524
0.571,0,630.237856157695,0.033122602696984,0,0.966877397303016,0,226628.810468764
0.572,0,630.386460952438,0.033139065175869,0,0.966860934824131,0,226603.511354217
0.573,0,630.53698939877,0.033155606463703,0,0.966844393536297,0,226580.049522337
0.574,0,630.688768373261,0.0331721935407,0,0.9668278064593,0,226558.069621498
0.575,0,630.84125654813,0.03318879933869,0,0.96681120066131,0,226537.290804172
0.576,0,630.994008406934,0.033205401232022,0,0.966794598767978,0,226517.484667208
0.577,0,631.146658317461,0.033221980355199,0,0.966778019644801,0,226498.466553869
0.578,0,631.298906241468,0.033238520961273,0,0.966761479038727,0,226480.087781917
0.579,0,631.450505072379,0.033255009834809,0,0.966744990165191,0,226462.228774818
0.58,0,631.601250116336,0.033271435794446,0,0.966728564205554,0,226444.793376699
0.581,0,631.750970680376,0.033287789292306,0,0.966712210707694,0,226427.704280243
0.582,0,631.899523337209,0.033304062092165,0,0.966695937907835,0,226410.899338982
0.583,0,632.046786561182,0.033320247012298,0,0.966679752987702,0,226394.328618314
0.584,0,632.192656666062,0.033336337734684,0,0.966663662265316,0,226377.952088231
0.585,0,632.33704461012,0.033352328658022,0,0.966647671341978,0,226361.73775061
0.586,0,632.479873065945,0.033368214756394,0,0.966631785243606,0,226345.660010639
0.587,0,632.621074597094,0.033383991500789,0,0.966616008499211,0,226329.6985255
0.588,0,632.760589991566,0.033399654783958,0,0.966600345216042,0,226313.837209141
0.589,0,632.898366756345,0.033415200851456,0,0.966584799148544,0,226298.063360701
0.59,0,633.034358014306,0.033430626256857,0,0.966569373743143,0,226282.36698084
0.591,0,633.168521534169,0.033445927825691,0,0.966554072174309,0,226266.740224699
0.592,0,633.300988550927,0.033461108384248,0,0.966538891615753,0,226251.263496975
0.593,0,633.436053352877,0.033476318508447,0,0.966523681491554,0,226237.99309355
0.594,0,632.998528463842,0.0334489353349,0,0.966551064665101,0,226134.373660983
0.595,0,632.485647850014,0.033413307268741,0,0.966586692731259,0,226056.929868135
0.596,0,632.008138633233,0.033378273208314,0,0.966621726791687,0,226009.494969629
0.597,0,631.569383384527,0.033344411050914,0,0.966655588949087,0,225984.720315335
0.598,0,631.173466584708,0.033312111425222,0,0.966687888574778,0,225979.647428431
0.599,0,630.82466546213,0.033281694101481,0,0.966718305898519,0,225993.02563022
0.6,0,630.527092535157,0.033253442181829,0,0.966746557818171,0,226024.26351287
0.601,0,630.284471878188,0.033227611384835,0,0.966772388615165,0,226072.994576575
0.602,0,630.099996044256,0.033204431689079,0,0.966795568310921,0,226138.884553407
0.603,0,629.976226894838,0.033184106478892,0,0.966815893521108,0,226221.539857503
0.604,0,629.915021053998,0.033166810839964,0,0.966833189160036,0,226320.460580263
0.605,0,629.917470894792,0.033152689601812,0,0.966847310398188,0,226435.013801848
0.606,0,629.983859236286,0.033141855411768,0,0.966858144588232,0,226564.418159027
0.607,0,630.113627523067,0.033134387004578,0,0.966865612995422,0,226707.735130318
0.608,0,630.305360346899,0.033130327814817,0,0.966869672185183,0,226863.86669479
